Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Risk_Level,LTV_Segment,Engagement_Score,Strategy_Success,Recommended_Strategy,Current_Expected_Churn,Projected_Churn,Priority_Score,Action_Priority
CUST_1UQE4F,PROD_LB27OY,TRANS_02WOP0,8,149.67,Home,18,Asia,0.61,8520.81,2021-08-20,2023-09-29,Winter,Afternoon,Email Campaign,High Risk,High Value,0.609,0,VIP Treatment,0.61,0.5185,73.10507252174051,High Priority
CUST_JRP6YR,PROD_5J7RQ2,TRANS_PUYSMH,8,20.46,Electronics,71,North America,0.78,6939.2,2021-06-27,2023-04-18,Winter,Morning,Discount,High Risk,High Value,0.312,0,VIP Treatment,0.78,0.663,73.69683272398538,High Priority
CUST_HCHI1I,PROD_S1IPUG,TRANS_DE1WER,5,105.35,Electronics,51,South America,0.9,8379.0,2020-10-11,2023-07-01,Winter,Afternoon,Discount,High Risk,High Value,0.345,0,VIP Treatment,0.9,0.765,86.89600550413209,Immediate Action
CUST_FNSVX9,PROD_BP4SBJ,TRANS_J7XA8R,4,155.62,Clothing,63,South America,0.45,8287.02,2022-01-13,2023-05-07,Fall,Afternoon,Loyalty Program,Medium Risk,High Value,0.251,0,Discounts,0.45,0.41400000000000003,63.93609446626719,High Priority
CUST_A1V027,PROD_5QW3UQ,TRANS_W9357B,7,170.55,Electronics,38,North America,0.58,6868.34,2021-09-05,2023-04-29,Winter,Afternoon,Email Campaign,Medium Risk,High Value,0.471,0,Discounts,0.58,0.5336,63.342524220581296,High Priority
CUST_Y1EXKY,PROD_24ICV1,TRANS_WBFS28,8,197.74,Electronics,86,North America,0.2,1157.92,2020-07-21,2023-03-17,Winter,Afternoon,Discount,Low Risk,Low Value,0.227,1,Re-engagement Campaign,0.2,0.17600000000000002,15.78973895373489,Maintain
CUST_3APF0I,PROD_HGURVX,TRANS_VNDXK7,17,166.79,Clothing,81,North America,0.77,5477.85,2022-01-06,2023-02-10,Summer,Afternoon,Discount,High Risk,Medium Value,0.492,0,Standard Communication,0.77,0.77,65.8899073577766,High Priority
CUST_WAKFX3,PROD_1GA3QK,TRANS_Y8C708,11,165.35,Electronics,7,Asia,0.94,1385.25,2022-05-23,2023-11-04,Summer,Morning,Email Campaign,High Risk,Low Value,0.75,0,Standard Communication,0.94,0.94,53.92641623398961,High Priority
CUST_IPU2GM,PROD_XPPF7N,TRANS_Z5VDLY,17,28.35,Home,87,Asia,0.8,8645.13,2021-11-12,2023-08-24,Summer,Evening,Discount,High Risk,High Value,0.459,0,VIP Treatment,0.8,0.68,83.22668744049857,Immediate Action
CUST_TN5SUO,PROD_Z1F7BS,TRANS_T895YO,6,36.63,Electronics,13,Europe,0.04,2935.63,2022-05-31,2023-01-11,Spring,Morning,Discount,Low Risk,Low Value,0.585,1,Standard Communication,0.04,0.04,16.678502284054815,Maintain
CUST_MWCT8E,PROD_F6HN9T,TRANS_MQ4OHW,9,195.74,Sports,50,South America,0.98,1336.26,2021-05-26,2023-07-14,Fall,Afternoon,Discount,High Risk,Low Value,0.456,0,Standard Communication,0.98,0.98,55.68146035504852,High Priority
CUST_0PQLEL,PROD_AZQYVQ,TRANS_Q3C6M7,14,142.21,Home,13,Asia,0.57,4354.07,2021-04-16,2023-02-13,Fall,Evening,Loyalty Program,Medium Risk,Medium Value,0.795,0,Discounts,0.57,0.5244,50.270872500940015,High Priority
CUST_43LUWC,PROD_5P5Z9X,TRANS_F2OMHX,19,37.04,Electronics,53,Europe,0.89,3243.3,2022-11-28,2023-11-02,Spring,Afternoon,Loyalty Program,High Risk,Low Value,0.702,0,Standard Communication,0.89,0.89,60.716889205340934,High Priority
CUST_XHUQXC,PROD_MLP3WG,TRANS_4YM857,3,169.04,Home,23,Asia,0.9,3351.01,2022-09-21,2023-06-25,Summer,Morning,Loyalty Program,High Risk,Low Value,0.45,0,Standard Communication,0.9,0.9,61.75545213085114,High Priority
CUST_1SOV5V,PROD_BI1GBS,TRANS_BAZAG7,18,33.29,Sports,30,Asia,0.36,1172.85,2022-02-11,2023-08-09,Spring,Evening,Email Campaign,Medium Risk,Low Value,0.805,1,Discounts,0.36,0.3312,23.86439074537789,Maintain
CUST_2IM60J,PROD_U0UWJ1,TRANS_G8YHJV,4,158.16,Electronics,56,Europe,0.52,8637.45,2020-07-07,2023-04-16,Summer,Evening,Loyalty Program,Medium Risk,High Value,0.291,0,Discounts,0.52,0.47840000000000005,69.18828651887645,High Priority
CUST_5ZP509,PROD_AO01WN,TRANS_KRC9LN,7,103.47,Electronics,45,North America,0.44,4745.3,2021-05-20,2023-07-27,Spring,Evening,Discount,Medium Risk,Medium Value,0.431,0,Discounts,0.44,0.4048,45.72706944966679,Monitor
CUST_F4JGQJ,PROD_HSJSSI,TRANS_8YMPA1,8,85.49,Electronics,31,Europe,0.41,9637.64,2022-02-16,2023-04-26,Winter,Morning,Loyalty Program,Medium Risk,High Value,0.536,0,Discounts,0.41,0.3772,68.68935654455706,High Priority
CUST_Q1FKGJ,PROD_LADX74,TRANS_F5W5HX,9,25.59,Clothing,70,Europe,0.19,8537.45,2022-05-24,2023-02-19,Winter,Afternoon,Email Campaign,Low Risk,High Value,0.344,1,Standard Communication,0.19,0.19,52.18827451858845,High Priority
CUST_53R8GS,PROD_5DKDDT,TRANS_C4TZL7,1,143.33,Sports,6,Europe,0.99,1210.39,2020-12-18,2023-03-19,Fall,Morning,Discount,High Risk,Low Value,0.493,0,Standard Communication,0.99,0.99,55.55209525028601,High Priority
CUST_AJTIKI,PROD_4K40ST,TRANS_3PG06N,10,166.01,Clothing,64,Europe,0.5,606.26,2020-05-19,2023-11-28,Spring,Morning,Loyalty Program,Medium Risk,Low Value,0.404,0,Discounts,0.5,0.46,28.03137275294607,Monitor
CUST_A5I7QI,PROD_98FGWD,TRANS_5ROKPH,8,31.27,Electronics,9,North America,0.8,1417.12,2022-05-26,2023-05-21,Summer,Afternoon,Discount,High Risk,Low Value,0.66,0,Standard Communication,0.8,0.8,47.0857700584814,Monitor
CUST_B5R7LW,PROD_9BTX6M,TRANS_3L5012,16,23.91,Electronics,87,South America,0.38,3718.99,2022-05-04,2023-09-02,Summer,Morning,Discount,Medium Risk,Medium Value,0.432,1,Discounts,0.38,0.3496,37.595396289510944,Monitor
CUST_8EGIYZ,PROD_DSZHF1,TRANS_V9JWF9,19,133.17,Clothing,42,Europe,0.27,873.91,2020-04-24,2023-11-16,Spring,Morning,Discount,Low Risk,Low Value,0.764,1,Loyalty Programs,0.27,0.24300000000000002,17.86965487171692,Maintain
CUST_YHJGER,PROD_JAC77V,TRANS_U7TC3X,5,29.35,Sports,60,North America,0.77,758.11,2022-04-23,2023-01-27,Spring,Afternoon,Loyalty Program,High Risk,Low Value,0.295,0,Re-engagement Campaign,0.77,0.6776,42.29064097538341,Monitor
CUST_NA3B99,PROD_20VIE5,TRANS_EHUKHL,11,126.01,Electronics,44,South America,0.7,6639.31,2020-07-11,2023-05-14,Spring,Evening,Loyalty Program,High Risk,Medium Value,0.542,0,Standard Communication,0.7,0.7,68.19734673632168,High Priority
CUST_PYQ0JP,PROD_A3QEPJ,TRANS_5LBX0N,12,199.81,Home,33,Europe,0.95,4615.04,2022-12-06,2023-10-20,Spring,Morning,Loyalty Program,High Risk,Medium Value,0.63,0,Standard Communication,0.95,0.95,70.57575381809163,High Priority
CUST_224AFB,PROD_IXB8IU,TRANS_6PLI5V,10,144.91,Sports,33,North America,0.65,9543.42,2020-07-09,2023-10-11,Summer,Evening,Loyalty Program,High Risk,High Value,0.578,0,VIP Treatment,0.65,0.5525,80.21824523788571,Immediate Action
CUST_CEWRE9,PROD_476VGA,TRANS_LQ96EU,3,151.84,Clothing,26,Europe,0.79,3744.7,2021-12-15,2023-03-02,Fall,Morning,Email Campaign,High Risk,Medium Value,0.433,0,Standard Communication,0.79,0.79,58.22394937478499,High Priority
CUST_RX6E01,PROD_4YPJUQ,TRANS_X81IV3,3,179.68,Electronics,40,North America,0.75,5594.31,2022-07-24,2023-09-08,Spring,Evening,Discount,High Risk,Medium Value,0.354,0,Standard Communication,0.75,0.75,65.472221333312,High Priority
CUST_Q5JKT5,PROD_JWE2K2,TRANS_2S85XZ,18,117.91,Home,69,South America,0.01,9497.5,2022-02-02,2023-01-27,Spring,Afternoon,Loyalty Program,Low Risk,High Value,0.586,1,Standard Communication,0.01,0.01,47.98863972735345,Monitor
CUST_USRHAJ,PROD_XUTKNE,TRANS_5E40GC,18,118.45,Sports,6,Europe,0.91,5355.65,2021-03-08,2023-05-29,Fall,Morning,Email Campaign,High Risk,Medium Value,0.94,0,Standard Communication,0.91,0.91,72.27889269342464,High Priority
CUST_SKOHVM,PROD_RBRP7F,TRANS_FJ8TTH,6,53.69,Home,61,Europe,0.72,4407.03,2021-10-31,2023-06-25,Winter,Afternoon,Discount,High Risk,Medium Value,0.315,0,Standard Communication,0.72,0.72,58.03567885629255,High Priority
CUST_W9K50E,PROD_K6H7K7,TRANS_2XJ9VL,14,62.69,Home,33,North America,0.91,722.71,2021-01-28,2023-09-01,Spring,Morning,Discount,High Risk,Low Value,0.683,0,Standard Communication,0.91,0.91,49.11363672728145,Monitor
CUST_BH5ALV,PROD_HO8GAN,TRANS_3Q8VEV,14,164.11,Home,28,Europe,0.64,6390.52,2020-12-11,2023-12-04,Fall,Morning,Email Campaign,High Risk,Medium Value,0.711,0,Standard Communication,0.64,0.64,63.953366880805135,High Priority
CUST_YRYBHG,PROD_6OFXUK,TRANS_28MPAA,8,54.54,Electronics,15,Europe,0.98,2093.25,2022-02-09,2023-09-13,Spring,Morning,Email Campaign,High Risk,Low Value,0.626,0,Standard Communication,0.98,0.98,59.4665011960287,High Priority
CUST_4UO4AG,PROD_PLO2C9,TRANS_ITF94L,9,24.52,Sports,83,North America,0.64,2659.65,2020-05-03,2023-12-21,Spring,Afternoon,Loyalty Program,High Risk,Low Value,0.271,0,Re-engagement Campaign,0.64,0.5632,45.29856916565998,Monitor
CUST_9JBCBR,PROD_5UJXHM,TRANS_5QVGMT,11,119.18,Sports,40,Europe,0.46,5046.15,2022-09-11,2023-10-27,Summer,Afternoon,Discount,Medium Risk,Medium Value,0.565,0,Discounts,0.46,0.4232,48.23135555253326,Monitor
CUST_IJSWXV,PROD_EBEL5G,TRANS_AQSB1K,17,28.23,Sports,48,North America,0.04,7219.0,2022-09-02,2023-01-10,Summer,Afternoon,Email Campaign,Low Risk,High Value,0.678,1,Standard Communication,0.04,0.04,38.095866300791215,Monitor
CUST_VBNCFH,PROD_ADKTR5,TRANS_JDH86G,17,173.6,Electronics,40,Asia,0.14,7765.13,2022-08-19,2023-03-07,Spring,Afternoon,Email Campaign,Low Risk,High Value,0.723,1,Loyalty Programs,0.14,0.12600000000000003,45.826581837964106,Monitor
CUST_EECFNS,PROD_EREIMZ,TRANS_OVTVWF,16,110.26,Sports,59,Europe,0.11,823.55,2021-08-27,2023-08-08,Summer,Evening,Email Campaign,Low Risk,Low Value,0.59,1,Standard Communication,0.11,0.11,9.61784882837188,Maintain
CUST_XGKUZ5,PROD_VSRQKW,TRANS_HM5G2X,11,28.1,Sports,25,Europe,0.57,8592.79,2020-03-24,2023-10-26,Summer,Evening,Loyalty Program,Medium Risk,High Value,0.649,0,Discounts,0.57,0.5244,71.46498115954783,High Priority
CUST_2LFHC3,PROD_2UHR7E,TRANS_OK8VAN,18,162.74,Home,82,North America,0.47,4174.9,2021-04-30,2023-02-06,Spring,Afternoon,Email Campaign,Medium Risk,Medium Value,0.513,0,Discounts,0.47,0.4324,44.375001000024,Monitor
CUST_CUIL91,PROD_EW6182,TRANS_28WOH6,1,48.46,Clothing,29,South America,0.29,4937.92,2020-03-22,2023-09-18,Summer,Afternoon,Email Campaign,Low Risk,Medium Value,0.363,1,Standard Communication,0.29,0.29,39.19019256462155,Monitor
CUST_Q0Z9KC,PROD_E1HVZ7,TRANS_GKUOXU,7,165.93,Electronics,34,South America,0.87,1704.4,2022-10-21,2023-07-05,Winter,Afternoon,Email Campaign,High Risk,Low Value,0.493,0,Standard Communication,0.87,0.87,52.02220453290879,High Priority
CUST_6LBZ92,PROD_B60S87,TRANS_42XC9Q,15,133.77,Clothing,11,Asia,0.07,455.32,2020-01-18,2023-01-25,Summer,Morning,Discount,Low Risk,Low Value,0.833,1,Loyalty Programs,0.07,0.06300000000000001,5.776654639711353,Maintain
CUST_R0BR31,PROD_GCC7Z6,TRANS_UK1DGN,11,138.87,Home,77,North America,0.07,7031.71,2022-11-20,2023-06-25,Fall,Morning,Email Campaign,Low Risk,High Value,0.357,1,Standard Communication,0.07,0.07,38.659393825451815,Monitor
CUST_2257G9,PROD_SG6KPF,TRANS_P8FBDG,8,116.15,Home,53,Europe,0.42,5034.07,2021-02-03,2023-10-22,Summer,Morning,Discount,Medium Risk,Medium Value,0.413,0,Discounts,0.42,0.3864,46.17095410289847,Monitor
CUST_CLS2TK,PROD_VILTAU,TRANS_7XZ5NO,3,80.27,Sports,82,Asia,0.34,4401.41,2020-04-10,2023-05-22,Spring,Morning,Email Campaign,Medium Risk,Medium Value,0.118,1,Discounts,0.34,0.3128,39.00757818187637,Monitor
CUST_FDFJ9D,PROD_J5QGUU,TRANS_ZVE52Q,1,135.09,Home,57,Europe,0.5,7854.86,2021-02-23,2023-06-28,Summer,Afternoon,Loyalty Program,Medium Risk,High Value,0.206,0,Discounts,0.5,0.46,64.27524260582254,High Priority
CUST_STW16F,PROD_R9HD4N,TRANS_T3W9FR,16,133.24,Sports,56,Europe,0.11,7431.46,2022-08-18,2023-06-23,Summer,Morning,Discount,Low Risk,High Value,0.606,1,Standard Communication,0.11,0.11,42.65819179660312,Monitor
CUST_873DGP,PROD_MH5HLZ,TRANS_ZU7X2E,7,53.84,Home,77,South America,0.23,7000.99,2020-05-26,2023-10-30,Winter,Afternoon,Discount,Low Risk,High Value,0.252,1,Re-engagement Campaign,0.23,0.2024,46.505790138963334,Monitor
CUST_GKKC12,PROD_3ALTED,TRANS_E507Z9,11,158.35,Electronics,8,North America,0.82,1224.32,2022-08-16,2023-02-08,Fall,Morning,Email Campaign,High Risk,Low Value,0.745,0,Standard Communication,0.82,0.82,47.121746921926125,Monitor
CUST_0LAT3K,PROD_AR3RBO,TRANS_5E7C62,4,169.98,Electronics,72,Europe,0.09,8686.37,2022-08-12,2023-04-07,Fall,Morning,Loyalty Program,Low Risk,High Value,0.201,1,Re-engagement Campaign,0.09,0.07919999999999999,47.93289238941735,Monitor
CUST_WGW53C,PROD_B5PLNF,TRANS_5S9KH8,19,138.6,Electronics,8,Asia,0.26,5726.9,2021-10-19,2023-08-17,Spring,Afternoon,Loyalty Program,Low Risk,Medium Value,0.955,1,Loyalty Programs,0.26,0.234,41.63518724449386,Monitor
CUST_61T17U,PROD_VBW58M,TRANS_P8HEHS,7,106.12,Home,84,North America,0.07,856.47,2022-03-27,2023-11-13,Winter,Evening,Loyalty Program,Low Risk,Low Value,0.212,1,Re-engagement Campaign,0.07,0.06160000000000001,7.782452778866693,Maintain
CUST_SU5VS7,PROD_07AQEW,TRANS_60WA0E,16,194.76,Sports,57,Europe,0.43,8863.7,2020-03-16,2023-08-21,Spring,Morning,Loyalty Program,Medium Risk,High Value,0.601,0,Discounts,0.43,0.3956,65.81956366952807,High Priority
CUST_U92OVX,PROD_4EEL8V,TRANS_DCEGVN,14,192.44,Clothing,66,South America,0.18,7222.45,2020-12-25,2023-03-12,Fall,Morning,Loyalty Program,Low Risk,High Value,0.498,1,Standard Communication,0.18,0.18,45.11311671480115,Monitor
CUST_US4KA5,PROD_UVYNWO,TRANS_EH9FWD,17,62.25,Sports,78,Europe,0.91,4346.52,2022-04-02,2023-07-17,Winter,Morning,Loyalty Program,High Risk,Medium Value,0.509,0,Standard Communication,0.91,0.91,67.23312159491829,High Priority
CUST_VR0GYG,PROD_B2TV0H,TRANS_CJVFK6,10,63.7,Electronics,13,Europe,0.05,1889.74,2021-10-12,2023-01-30,Summer,Morning,Discount,Low Risk,Low Value,0.69,1,Standard Communication,0.05,0.05,11.948926774242581,Maintain
CUST_27022Q,PROD_10IEUG,TRANS_LKE0M3,10,144.49,Electronics,47,South America,0.46,7207.84,2022-05-20,2023-08-30,Fall,Evening,Loyalty Program,Medium Risk,High Value,0.499,0,Discounts,0.46,0.4232,59.040064961559075,High Priority
CUST_7SNOPD,PROD_A58B55,TRANS_OZ8D5U,18,54.53,Home,68,South America,0.96,6314.8,2020-08-28,2023-07-23,Fall,Morning,Loyalty Program,High Risk,Medium Value,0.592,0,Standard Communication,0.96,0.96,79.57475779418706,Immediate Action
CUST_3Z6TPF,PROD_161LG6,TRANS_J724XR,9,49.32,Electronics,85,Asia,0.92,4211.67,2022-12-15,2023-02-20,Fall,Morning,Discount,High Risk,Medium Value,0.259,0,Re-engagement Campaign,0.92,0.8096,67.05885541252991,High Priority
CUST_EVYDHU,PROD_XPSKLG,TRANS_QDEE2V,4,64.67,Home,69,South America,0.08,6400.87,2020-02-14,2023-10-25,Fall,Morning,Loyalty Program,Low Risk,Medium Value,0.218,1,Re-engagement Campaign,0.08,0.0704,36.00511812283494,Monitor
CUST_XYFJ6U,PROD_WD4BCI,TRANS_OKUKMZ,17,109.02,Clothing,7,Asia,0.89,7828.53,2022-01-23,2023-11-24,Winter,Morning,Loyalty Program,High Risk,High Value,0.908,0,VIP Treatment,0.89,0.7565,83.6435894461467,Immediate Action
CUST_H1LOOQ,PROD_99KQ7H,TRANS_6DZ4UW,3,153.13,Clothing,27,Asia,0.51,5155.78,2020-04-11,2023-08-14,Summer,Evening,Email Campaign,Medium Risk,Medium Value,0.427,0,Discounts,0.51,0.4692,51.279518708449004,High Priority
CUST_E0LD7D,PROD_QMJ84D,TRANS_7RAA6A,12,23.46,Sports,34,Europe,0.44,8707.94,2021-11-11,2023-08-17,Fall,Evening,Discount,Medium Risk,High Value,0.625,0,Discounts,0.44,0.4048,65.54074497787947,High Priority
CUST_OLFBJV,PROD_9Z6EZP,TRANS_2SXA2Y,13,153.51,Clothing,79,North America,0.7,2024.4,2022-06-11,2023-11-16,Fall,Morning,Email Campaign,High Risk,Low Value,0.398,0,Standard Communication,0.7,0.7,45.122242933830414,Monitor
CUST_GR3032,PROD_RRE45L,TRANS_WG5LUZ,6,166.65,Clothing,18,Asia,0.25,6620.3,2022-06-20,2023-08-03,Fall,Morning,Email Campaign,Low Risk,Medium Value,0.557,1,Standard Communication,0.25,0.25,45.602294455066925,Monitor
CUST_OGAF6K,PROD_9LLCID,TRANS_QSVX16,2,150.73,Sports,83,North America,0.45,6321.73,2020-10-24,2023-10-27,Spring,Afternoon,Loyalty Program,Medium Risk,Medium Value,0.086,0,Discounts,0.45,0.41400000000000003,54.10940862580702,High Priority
CUST_SOM8P7,PROD_HJVHMU,TRANS_T4DPPC,13,66.07,Home,5,Europe,0.65,9403.01,2022-02-17,2023-06-03,Winter,Evening,Loyalty Program,High Risk,High Value,0.814,0,VIP Treatment,0.65,0.5525,79.51617838828132,Immediate Action
CUST_ORZPYJ,PROD_I61XIZ,TRANS_T2IR0O,3,31.49,Home,39,South America,0.11,7606.95,2021-12-07,2023-06-07,Winter,Evening,Discount,Low Risk,High Value,0.36,1,Standard Communication,0.11,0.11,43.53566285590854,Monitor
CUST_IPSN0J,PROD_1C84RW,TRANS_J3I2AG,4,85.09,Clothing,19,Europe,0.24,3736.68,2020-11-30,2023-12-08,Fall,Evening,Discount,Low Risk,Medium Value,0.499,1,Standard Communication,0.24,0.24,30.683848412361893,Monitor
CUST_LZBKTY,PROD_O9S1WF,TRANS_C6EY05,3,22.92,Electronics,38,North America,0.39,5781.71,2022-07-29,2023-03-17,Spring,Morning,Email Campaign,Medium Risk,Medium Value,0.365,1,Discounts,0.39,0.3588,48.40924382185173,Monitor
CUST_IW3T3O,PROD_TD7E84,TRANS_G1GN1B,11,24.14,Electronics,8,South America,0.89,2394.66,2021-12-24,2023-10-09,Spring,Afternoon,Email Campaign,High Risk,Low Value,0.745,0,Standard Communication,0.89,0.89,56.47358736609679,High Priority
CUST_O75OIP,PROD_FEAUQG,TRANS_83T28A,16,63.46,Clothing,55,Asia,0.71,7432.76,2022-03-17,2023-03-24,Summer,Afternoon,Email Campaign,High Risk,High Value,0.612,0,VIP Treatment,0.71,0.6034999999999999,72.66469195260686,High Priority
CUST_ZLCQPM,PROD_GN5EZF,TRANS_9CK1LP,13,68.08,Electronics,73,North America,0.57,2249.3,2021-06-13,2023-02-09,Summer,Morning,Discount,Medium Risk,Low Value,0.432,0,Discounts,0.57,0.5244,39.74676992247814,Monitor
CUST_CYHB5Z,PROD_LZWQUL,TRANS_MH8H19,3,68.24,Sports,71,North America,0.31,5977.5,2022-02-10,2023-12-21,Summer,Afternoon,Loyalty Program,Medium Risk,Medium Value,0.18,1,Discounts,0.31,0.2852,45.38821731721562,Monitor
CUST_AROLHP,PROD_UBK3N2,TRANS_20QUN7,12,27.01,Clothing,27,North America,0.33,6817.39,2021-03-23,2023-01-04,Spring,Morning,Email Campaign,Medium Risk,High Value,0.664,1,Discounts,0.33,0.30360000000000004,50.58776810643456,High Priority
CUST_9Q3I4Z,PROD_2XO8SH,TRANS_O6SJIB,15,48.8,Home,31,South America,0.46,6812.15,2022-10-01,2023-04-15,Spring,Evening,Discount,Medium Risk,High Value,0.721,0,Discounts,0.46,0.4232,57.06156747761946,High Priority
CUST_DNZMCB,PROD_O5CFMC,TRANS_GOKHZI,16,66.21,Sports,39,Asia,0.25,2669.73,2022-10-31,2023-02-24,Spring,Evening,Email Campaign,Low Risk,Low Value,0.702,1,Loyalty Programs,0.25,0.225,25.848970375289007,Monitor
CUST_RESK5F,PROD_G8N45P,TRANS_JURT2N,19,163.64,Electronics,82,North America,0.82,4035.18,2020-08-04,2023-01-16,Winter,Afternoon,Discount,High Risk,Medium Value,0.539,0,Standard Communication,0.82,0.82,61.1763842332216,High Priority
CUST_UGP0TL,PROD_D2DCDO,TRANS_6GCLZI,3,129.93,Electronics,65,Europe,0.92,5200.63,2021-12-20,2023-06-14,Fall,Evening,Email Campaign,High Risk,Medium Value,0.214,0,Re-engagement Campaign,0.92,0.8096,72.00377409057818,High Priority
CUST_O48YJI,PROD_4P65A4,TRANS_CH6KXX,14,82.68,Electronics,73,Asia,0.21,4805.82,2022-01-19,2023-12-26,Fall,Evening,Email Campaign,Low Risk,Medium Value,0.458,1,Standard Communication,0.21,0.21,34.52967671224109,Monitor
CUST_ZFHH2M,PROD_135BDN,TRANS_Z1DC4Q,11,131.23,Electronics,5,North America,0.82,3588.5,2021-02-12,2023-04-29,Fall,Morning,Discount,High Risk,Medium Value,0.761,0,Standard Communication,0.82,0.82,58.94293063033513,High Priority
CUST_M8SUFO,PROD_W0I9HZ,TRANS_22VNW3,16,35.4,Electronics,76,South America,0.33,6792.7,2021-03-24,2023-07-12,Spring,Morning,Loyalty Program,Medium Risk,High Value,0.494,1,Discounts,0.33,0.30360000000000004,50.46431514356345,High Priority
CUST_ZNNFQ8,PROD_ZZ2FM4,TRANS_414JN8,14,185.5,Electronics,65,South America,0.6,1964.06,2020-03-19,2023-10-17,Winter,Morning,Discount,High Risk,Low Value,0.503,0,Standard Communication,0.6,0.6,39.82053569285663,Monitor
CUST_TT9IEK,PROD_P3HH1O,TRANS_1ES30R,6,190.85,Sports,32,Asia,0.53,4189.68,2022-01-19,2023-06-28,Winter,Morning,Discount,Medium Risk,Medium Value,0.478,0,Discounts,0.53,0.48760000000000003,47.448902773666575,Monitor
CUST_HUERVX,PROD_83NR0U,TRANS_WUBR8A,17,113.48,Home,47,North America,0.96,4076.51,2021-02-17,2023-02-18,Summer,Evening,Discount,High Risk,Medium Value,0.683,0,Standard Communication,0.96,0.96,68.38303919294063,High Priority
CUST_4V1ODD,PROD_I2GYUF,TRANS_DO0600,9,193.14,Sports,65,South America,0.32,4069.68,2020-03-12,2023-03-01,Winter,Evening,Email Campaign,Medium Risk,Medium Value,0.372,1,Discounts,0.32,0.2944,36.34888837332096,Monitor
CUST_7FD2AA,PROD_3H06EO,TRANS_EM3L3A,13,49.21,Electronics,74,North America,0.2,8463.24,2020-09-12,2023-01-20,Summer,Afternoon,Loyalty Program,Low Risk,High Value,0.426,1,Standard Communication,0.2,0.2,52.31721561317471,High Priority
CUST_VFREVC,PROD_YPXLM6,TRANS_WGQ9KI,19,32.03,Electronics,8,Asia,0.06,2955.2,2020-05-10,2023-12-26,Fall,Afternoon,Discount,Low Risk,Low Value,0.955,1,Loyalty Programs,0.06,0.054,17.77635463251118,Maintain
CUST_1S7J4E,PROD_H4VKP9,TRANS_OFAQZT,17,154.13,Clothing,89,Asia,0.27,1757.8,2020-09-24,2023-01-31,Fall,Afternoon,Discount,Low Risk,Low Value,0.447,1,Standard Communication,0.27,0.27,22.289210941062585,Maintain
CUST_CYNR46,PROD_2PHBWG,TRANS_V0ZHWX,18,179.78,Clothing,36,Europe,0.47,2689.42,2021-07-12,2023-06-21,Summer,Evening,Discount,Medium Risk,Low Value,0.771,0,Discounts,0.47,0.4324,36.94742273814572,Monitor
CUST_GUATFH,PROD_OR1HCH,TRANS_45N1NR,4,45.57,Home,13,South America,0.19,1436.91,2021-03-22,2023-01-22,Winter,Evening,Loyalty Program,Low Risk,Low Value,0.532,1,Standard Communication,0.19,0.19,16.6847224333384,Maintain
CUST_5UKYAK,PROD_QD60X2,TRANS_3H849N,17,69.97,Sports,11,South America,0.04,3871.16,2022-01-31,2023-03-10,Fall,Evening,Email Campaign,Low Risk,Medium Value,0.886,1,Loyalty Programs,0.04,0.036000000000000004,21.356264550349206,Maintain
CUST_Q8OG8A,PROD_7BWH2L,TRANS_PHKM7D,16,195.2,Sports,34,Europe,0.59,3518.38,2020-10-28,2023-12-11,Winter,Morning,Loyalty Program,Medium Risk,Medium Value,0.73,0,Discounts,0.59,0.5428,47.09232221573318,Monitor
CUST_RD8AL6,PROD_MZIXAY,TRANS_Z9S5AX,11,58.42,Sports,70,Asia,0.87,9080.71,2020-06-01,2023-02-08,Spring,Evening,Discount,High Risk,High Value,0.396,0,VIP Treatment,0.87,0.7394999999999999,88.90463971135307,Immediate Action
CUST_VMOOIJ,PROD_8DOEJW,TRANS_L5P1Z0,3,47.38,Clothing,50,North America,0.4,8109.46,2021-02-15,2023-11-09,Summer,Evening,Loyalty Program,Medium Risk,High Value,0.298,0,Discounts,0.4,0.36800000000000005,60.5482731585558,High Priority
CUST_99J70F,PROD_T9HQC2,TRANS_G41TUF,9,98.84,Home,59,Europe,0.34,6617.15,2021-12-07,2023-06-06,Spring,Evening,Discount,Medium Risk,Medium Value,0.405,1,Discounts,0.34,0.3128,50.086544077057845,High Priority
CUST_XI5BRJ,PROD_ZDIFDL,TRANS_X10PSQ,14,38.04,Home,8,North America,0.02,2815.23,2021-02-05,2023-06-13,Fall,Evening,Loyalty Program,Low Risk,Low Value,0.823,1,Loyalty Programs,0.02,0.018000000000000002,15.076487835708058,Maintain
CUST_IOS7R2,PROD_6SDGZX,TRANS_I89EKR,5,47.37,Home,6,Asia,0.08,4470.63,2022-10-19,2023-07-09,Fall,Evening,Email Campaign,Low Risk,Medium Value,0.598,1,Standard Communication,0.08,0.08,26.353686488475724,Monitor
CUST_17TAW9,PROD_9CRVJP,TRANS_JV38RD,5,89.08,Sports,14,North America,0.12,9672.86,2021-06-15,2023-07-18,Summer,Morning,Loyalty Program,Low Risk,High Value,0.553,1,Standard Communication,0.12,0.12,54.36546077105851,High Priority
