Customer_ID,Risk_Level,LTV_Segment,Engagement_Score,Priority_Score,Action_Priority
CUST_1VECH1,Low Risk,Low Value,0.884,15.37425298207157,Maintain
CUST_K39H9R,Medium Risk,Medium Value,0.246,39.6415073961775,Monitor
CUST_LLZE0E,High Risk,Medium Value,0.432,62.89786554877317,High Priority
CUST_Q6KSQZ,Low Risk,Medium Value,0.446,31.876481035544852,Monitor
CUST_975Z9J,Low Risk,Medium Value,0.418,31.449988799731194,Monitor
CUST_SOR9T2,Low Risk,High Value,0.59,46.908617806827365,Monitor
CUST_I07FZK,High Risk,Medium Value,0.111,67.19507268174436,High Priority
CUST_XEU9LW,High Risk,Low Value,0.456,49.746441914605946,Monitor
CUST_4N65WR,High Risk,High Value,0.488,70.89338544125059,High Priority
CUST_4J0Z1T,High Risk,Low Value,0.239,57.22359536628879,High Priority
CUST_3ARV4A,Low Risk,High Value,0.274,40.27538060913462,Monitor
CUST_U3V8D5,High Risk,Medium Value,0.702,56.95621294911078,High Priority
CUST_P0GI95,Medium Risk,Medium Value,0.711,50.0543433042393,High Priority
CUST_HMX33R,Medium Risk,Low Value,0.653,41.9156199748794,Monitor
CUST_9E139K,High Risk,Medium Value,0.617,67.13526924646192,High Priority
CUST_XLQC7L,Low Risk,Low Value,0.295,26.37600702416858,Monitor
CUST_6HY6AM,High Risk,Low Value,0.452,56.377833067993635,High Priority
CUST_EA26Y4,High Risk,Medium Value,0.779,52.84162419898078,High Priority
CUST_PPKMTT,Low Risk,Low Value,0.332,22.26613038712929,Maintain
CUST_U5PNMX,High Risk,Low Value,0.775,38.75161403873693,Monitor
CUST_JH2ZRK,High Risk,Low Value,0.483,33.70392689424546,Monitor
CUST_V8E5SQ,Medium Risk,Medium Value,0.445,49.114208741009776,Monitor
CUST_7VVXQJ,High Risk,Medium Value,0.66,55.52519060457451,High Priority
CUST_I1YNH5,Medium Risk,Medium Value,0.026,49.14784754834116,Monitor
CUST_0L7CJW,Medium Risk,High Value,0.604,68.18293239037737,High Priority
CUST_U6GU77,High Risk,Medium Value,0.782,55.525680616334796,High Priority
CUST_RT2LA6,Low Risk,High Value,0.407,55.944818675648214,High Priority
CUST_TGIZBN,High Risk,Low Value,0.435,38.725409409825836,Monitor
CUST_CR7MSG,Medium Risk,Medium Value,0.716,49.15351768442443,Monitor
CUST_WI1RBZ,High Risk,High Value,0.428,90.43383641207389,Immediate Action
CUST_WLK035,Medium Risk,Medium Value,0.497,40.506352152451655,Monitor
CUST_SS60FD,Low Risk,Medium Value,0.465,30.016866404793717,Monitor
CUST_X8UX0L,High Risk,Low Value,0.498,30.544263062313494,Monitor
CUST_Q0NIBZ,Medium Risk,High Value,0.427,66.57503780090723,High Priority
CUST_42OMV3,High Risk,High Value,0.412,72.30150323607768,High Priority
CUST_QR7ZTR,Low Risk,Low Value,0.171,13.993207836988088,Maintain
CUST_1K3FS5,Medium Risk,High Value,0.775,64.10844260262246,High Priority
CUST_LDDMOO,High Risk,Low Value,0.783,42.790028960695054,Monitor
CUST_NGVW5A,High Risk,Low Value,0.541,33.510360248645966,Monitor
CUST_L3H890,Medium Risk,Medium Value,0.16,50.956700960823056,High Priority
CUST_5RII6X,Medium Risk,Medium Value,0.523,44.061309471427315,Monitor
CUST_MF2X9Y,Low Risk,Low Value,0.598,16.83410201844844,Maintain
CUST_834CIC,Medium Risk,Medium Value,0.606,47.53424682192373,Monitor
CUST_ULBGSY,Low Risk,High Value,0.495,48.884875237005694,Monitor
CUST_HYV0IY,Medium Risk,Medium Value,0.767,39.98276758642207,Monitor
CUST_5PJQFZ,Low Risk,High Value,0.367,44.148775570613694,Monitor
CUST_CDTEOB,High Risk,Medium Value,0.707,68.2723965375169,High Priority
CUST_B5L2N1,Low Risk,Low Value,0.602,11.339854156499758,Maintain
CUST_6OX7CH,High Risk,High Value,0.685,77.67820227685465,Immediate Action
CUST_HP9FIB,High Risk,High Value,0.481,91.8590366168788,Immediate Action
CUST_KMXLZ6,Low Risk,High Value,0.463,48.84459827035849,Monitor
CUST_KYTS92,High Risk,Medium Value,0.193,53.27633863212717,High Priority
CUST_VRMG6C,High Risk,High Value,0.542,77.46413713929134,Immediate Action
CUST_OIYIES,High Risk,High Value,0.541,91.3260158243798,Immediate Action
CUST_AW63NS,High Risk,Low Value,0.598,51.46559517428418,High Priority
CUST_PEF2R0,Medium Risk,Medium Value,0.846,42.1277790666976,Monitor
CUST_Q421CS,Medium Risk,Low Value,0.56,20.128863092714226,Maintain
CUST_98QI5D,High Risk,Low Value,0.377,31.912321895725498,Monitor
CUST_XN4AFT,Low Risk,Medium Value,0.749,28.697102730465527,Monitor
CUST_TRW69R,High Risk,Low Value,0.564,63.03974895397489,High Priority
CUST_WO28IE,Low Risk,High Value,0.567,42.22120730897541,Monitor
CUST_ZBU28L,High Risk,Low Value,0.071,52.84390825379809,High Priority
CUST_9IUKD9,High Risk,High Value,0.671,87.2102290454971,Immediate Action
CUST_O2X8UW,High Risk,Low Value,0.12,48.15967183212397,Monitor
CUST_EUB5V7,High Risk,Low Value,0.39,40.61723281358753,Monitor
CUST_KPULM1,Low Risk,High Value,0.61,50.630523132555176,High Priority
CUST_XOHR2T,Low Risk,Medium Value,0.42,29.402479659511826,Monitor
CUST_1EOR0T,Low Risk,Low Value,0.488,13.32591982207573,Maintain
CUST_I7CK50,Low Risk,Medium Value,0.698,39.3375021000504,Monitor
CUST_EV6IA6,Low Risk,Medium Value,0.356,39.15018360440651,Monitor
CUST_X2VQFD,Medium Risk,Medium Value,0.582,40.40105962543101,Monitor
CUST_YAAD80,Medium Risk,High Value,0.923,70.7156311751482,High Priority
CUST_VY51HG,High Risk,High Value,0.615,88.97578741889805,Immediate Action
CUST_6009L9,Medium Risk,Medium Value,0.214,54.199936798483165,High Priority
CUST_ICBRSC,High Risk,Medium Value,0.2,53.762246293911055,High Priority
CUST_HC5E6C,Low Risk,High Value,0.636,37.26802243253838,Monitor
CUST_4L1SM3,High Risk,Medium Value,0.524,56.95168884053217,High Priority
CUST_UZE0WG,Medium Risk,Low Value,0.31,21.737765706376955,Maintain
CUST_2IQ1IW,Medium Risk,High Value,0.528,60.35332247973951,High Priority
CUST_PICDBL,Medium Risk,Medium Value,0.325,55.47555741337793,High Priority
CUST_5B65AG,High Risk,Medium Value,0.053,60.91155587734106,High Priority
CUST_54MOXT,High Risk,Medium Value,0.961,63.28861892685424,High Priority
CUST_EBX1EN,High Risk,Medium Value,0.906,69.04541308991416,High Priority
CUST_9IBEPW,High Risk,Medium Value,0.33,66.54864116738801,High Priority
CUST_A42CXD,Low Risk,High Value,0.668,55.35907861788683,High Priority
CUST_K4Z717,High Risk,Medium Value,0.679,70.0512292295015,High Priority
CUST_HCXS2X,Medium Risk,Medium Value,0.745,43.98570765698376,Monitor
CUST_RU14G9,High Risk,High Value,0.729,68.95726297431139,High Priority
CUST_GZGUZT,Medium Risk,High Value,0.891,77.93752450058801,Immediate Action
CUST_D9IL7X,High Risk,High Value,0.399,78.81895365488772,Immediate Action
CUST_F7ID9W,Medium Risk,High Value,0.223,59.587726105426526,High Priority
CUST_1K3BY1,Low Risk,High Value,0.652,43.27417858028593,Monitor
CUST_IVTRB3,Medium Risk,High Value,0.719,65.48599366384794,High Priority
CUST_K2TVI3,Low Risk,Medium Value,0.158,37.19800075201805,Monitor
CUST_D0WXDN,Medium Risk,High Value,0.507,72.46714121138908,High Priority
CUST_FH3SVW,Medium Risk,High Value,0.315,62.1043565045561,High Priority
CUST_7ZHK0A,Medium Risk,Low Value,0.355,25.59215021160508,Monitor
CUST_RTJZPW,High Risk,High Value,0.66,93.66751002024048,Immediate Action
CUST_J0MDFR,High Risk,High Value,0.692,80.17544621070905,Immediate Action
CUST_7T0E96,Low Risk,High Value,0.499,50.734345624294974,High Priority
CUST_4B8UKF,High Risk,High Value,0.248,66.47823947774747,High Priority
CUST_DFTYOW,High Risk,High Value,0.347,72.96478915493972,High Priority
CUST_IX401Q,Medium Risk,Medium Value,0.614,58.35307647383537,High Priority
CUST_COPO0O,Medium Risk,Medium Value,0.456,51.29746913925935,High Priority
CUST_ZU6W2Z,Low Risk,Medium Value,0.026,40.31745561893486,Monitor
CUST_PKE8WQ,High Risk,Low Value,0.698,60.760094242261815,High Priority
CUST_UGE3EG,High Risk,Medium Value,0.505,63.623682968391236,High Priority
CUST_SJ7J8M,High Risk,High Value,0.284,77.32930790338969,Immediate Action
CUST_HWU31F,Low Risk,Medium Value,0.437,32.22822747745946,Monitor
CUST_23QPRQ,Low Risk,Medium Value,0.562,34.439220541293,Monitor
CUST_01457S,High Risk,Medium Value,0.918,63.30240325767818,High Priority
CUST_5Q0VV8,Low Risk,Medium Value,0.137,37.7855948542765,Monitor
CUST_OVDPO1,High Risk,Medium Value,0.533,71.34146819523669,High Priority
CUST_VHOMW4,Low Risk,High Value,0.621,55.97315735577654,High Priority
CUST_2AVOHJ,Low Risk,Low Value,0.484,7.193514644351465,Maintain
CUST_WV1Z23,High Risk,High Value,0.812,79.96837524100579,Immediate Action
CUST_GEW9P3,Low Risk,Low Value,0.487,11.727053449282783,Maintain
CUST_YUIKJ9,High Risk,High Value,0.349,78.05502732065568,Immediate Action
CUST_73E2VL,High Risk,Medium Value,0.688,55.169724073377765,High Priority
CUST_NCBGSW,Medium Risk,Medium Value,0.287,58.100572413737936,High Priority
CUST_S20U9T,Medium Risk,Medium Value,0.524,45.56756762162291,Monitor
CUST_89BCDI,High Risk,Medium Value,0.473,61.35080241925806,High Priority
CUST_EZWW5G,Low Risk,Low Value,0.322,9.501572037728906,Maintain
CUST_60B4I5,Medium Risk,Medium Value,0.236,50.31266350392409,High Priority
CUST_61145V,Medium Risk,High Value,0.144,72.78770890501372,High Priority
CUST_EOOQ4R,Medium Risk,Medium Value,0.375,57.58267198412762,High Priority
CUST_UOSK65,High Risk,High Value,0.223,86.42974831395954,Immediate Action
CUST_8FE81E,Low Risk,Medium Value,0.101,26.943696648719566,Monitor
CUST_OSL1OX,Low Risk,Medium Value,0.734,24.069193660647855,Maintain
CUST_BGVWOS,High Risk,High Value,0.648,80.79467107210573,Immediate Action
CUST_IU1UH8,High Risk,High Value,0.5,95.94031256750162,Immediate Action
CUST_HDAQ7G,High Risk,Low Value,0.57,40.74511188268519,Monitor
CUST_HUE6XH,Medium Risk,Medium Value,0.781,58.63085914061938,High Priority
CUST_L7R0UZ,Low Risk,High Value,0.276,44.3465323167756,Monitor
CUST_7NSYF1,High Risk,High Value,0.681,72.7217033208797,High Priority
CUST_OS3SNH,Medium Risk,Medium Value,0.276,46.09993239837756,Monitor
CUST_135WMK,Medium Risk,Low Value,0.204,22.656083746009905,Maintain
CUST_JUS6CC,Medium Risk,Medium Value,0.221,44.7454858916614,Monitor
CUST_HRPDZ8,Low Risk,Medium Value,0.184,32.349850396409515,Monitor
CUST_DJRRYN,Low Risk,Medium Value,0.675,37.06406953766891,Monitor
CUST_6LRK6N,High Risk,Medium Value,0.519,64.68807251374034,High Priority
CUST_EZ7Z5D,Low Risk,Medium Value,0.573,41.57201172828148,Monitor
CUST_NL23QN,Low Risk,Medium Value,0.561,24.130397129531108,Maintain
CUST_F14XTF,Medium Risk,High Value,0.6,60.158719809275425,High Priority
CUST_2KUSEV,Medium Risk,High Value,0.282,53.47622342936231,High Priority
CUST_L8WZZQ,High Risk,Medium Value,0.837,60.75296807123371,High Priority
CUST_WBQ440,Medium Risk,Medium Value,0.542,50.15596574317783,High Priority
CUST_J44R3Y,Low Risk,Low Value,0.344,18.32921790122963,Maintain
CUST_OYX7HV,Medium Risk,Medium Value,0.416,43.96658919814075,Monitor
CUST_EEMCYZ,Medium Risk,Medium Value,0.713,56.78457882989191,High Priority
CUST_98AKZL,High Risk,Medium Value,0.668,61.02141251390033,High Priority
CUST_KWZ92D,High Risk,Low Value,0.412,57.909523828571885,High Priority
CUST_WA0P5L,Medium Risk,Low Value,0.685,25.911967887229295,Monitor
CUST_N0AHN6,Medium Risk,Low Value,0.732,37.036534876837045,Monitor
CUST_NM92ZM,Low Risk,High Value,0.564,49.476595438290516,Monitor
CUST_XIAXTF,High Risk,High Value,0.422,67.0803779290703,High Priority
CUST_QG8EBS,Low Risk,Medium Value,0.165,38.00318007632183,Monitor
CUST_G5OF0V,High Risk,Low Value,0.828,49.59943638647327,Monitor
CUST_M1WX20,Low Risk,Medium Value,0.391,20.387505300127202,Maintain
CUST_CYH3KK,Medium Risk,Medium Value,0.465,50.4935818459643,High Priority
CUST_XXQNN5,High Risk,Medium Value,0.781,68.1121346912326,High Priority
CUST_ZJNWS7,High Risk,Medium Value,0.486,60.022038528924696,High Priority
CUST_PWXIRO,Low Risk,High Value,0.876,58.15026760642255,High Priority
CUST_G6MRSG,Medium Risk,Medium Value,0.244,41.35011640279367,Monitor
CUST_TPBC4F,High Risk,Low Value,0.135,53.32936190468571,High Priority
CUST_TSMQIG,High Risk,Low Value,0.559,48.93657447778747,Monitor
CUST_UU0NES,High Risk,Medium Value,0.972,64.89190340568175,High Priority
CUST_2E7L59,High Risk,High Value,0.54,77.44956478955496,Immediate Action
CUST_NZVO87,High Risk,Medium Value,0.664,64.96127307055369,High Priority
CUST_USRP4R,High Risk,High Value,0.748,71.1255190124563,High Priority
CUST_FDKHUB,High Risk,Medium Value,0.681,61.2288274918598,High Priority
CUST_8RH421,High Risk,Medium Value,0.349,73.13174716193188,High Priority
CUST_OF9OMB,Low Risk,Low Value,0.364,5.909033816811604,Maintain
CUST_1CCOE2,High Risk,Low Value,0.664,53.837410097842344,High Priority
CUST_PW60SX,Low Risk,Medium Value,0.593,33.321767722425335,Monitor
CUST_UM6DSS,High Risk,High Value,0.508,86.32985391649399,Immediate Action
CUST_9YJMJB,High Risk,High Value,0.553,78.96275910621856,Immediate Action
CUST_LITJHW,High Risk,High Value,0.42,72.94206060945463,High Priority
CUST_33VZRQ,High Risk,High Value,0.698,93.43150235605654,Immediate Action
CUST_PGUVKY,High Risk,Low Value,0.479,59.114002736065665,High Priority
CUST_HHZHD2,High Risk,Medium Value,0.301,64.96526716641199,High Priority
CUST_XX3DET,High Risk,Medium Value,0.711,69.78463683128395,High Priority
CUST_VS0KVW,High Risk,Low Value,0.47,43.022424538188915,Monitor
CUST_ZXIVLM,Medium Risk,Low Value,0.604,33.84998439962559,Monitor
CUST_AMTJOB,Low Risk,Medium Value,0.416,43.7163251918046,Monitor
CUST_2SZG89,High Risk,Low Value,0.809,45.451552837268096,Monitor
CUST_LSUS3E,Low Risk,High Value,0.882,40.513952334856036,Monitor
CUST_3WHQGX,Low Risk,High Value,0.681,43.82939390545373,Monitor
CUST_UC624H,Medium Risk,Low Value,0.332,20.389005336128065,Maintain
CUST_D0O8I9,Medium Risk,Low Value,0.685,19.827379857116572,Maintain
CUST_S902OI,High Risk,Low Value,0.352,58.71804323303759,High Priority
CUST_KP4WJF,Medium Risk,Medium Value,0.445,34.57747185932462,Monitor
CUST_Z3C1EM,Low Risk,Medium Value,0.397,35.63915133963215,Monitor
CUST_2MK9XG,Low Risk,Medium Value,0.507,41.23279758714209,Monitor
CUST_IF5254,Low Risk,Low Value,0.54,19.93856252550061,Maintain
CUST_JRQPUM,Low Risk,High Value,0.574,39.56057945390689,Monitor
CUST_GVQ6Q7,Low Risk,Low Value,0.843,29.554073297759146,Monitor
CUST_GP045I,Medium Risk,Low Value,0.745,21.51043225037401,Maintain
CUST_9VTVN0,Low Risk,Medium Value,0.535,22.535456850964422,Maintain
CUST_MUGDP6,Low Risk,Medium Value,0.763,31.75424810195445,Monitor
CUST_XDPPDT,Low Risk,High Value,0.624,37.75301007224173,Monitor
CUST_0WRA6A,Medium Risk,Medium Value,0.769,43.50750418010032,Monitor
CUST_IKQ8T8,Medium Risk,Medium Value,0.385,49.934906437754506,Monitor
CUST_Y0O7L2,Low Risk,Low Value,0.37,15.657719785274846,Maintain
CUST_KGL767,High Risk,Low Value,0.482,50.67295215085162,High Priority
CUST_KRPGVT,Low Risk,Medium Value,0.855,35.24970799299183,Monitor
CUST_TE9CCR,Low Risk,Low Value,0.801,26.387835308047393,Monitor
CUST_E7K3WB,Medium Risk,Low Value,0.484,40.521074505788135,Monitor
CUST_W5Y3PG,Medium Risk,Low Value,0.341,35.346744321863724,Monitor
CUST_XIEAGE,Medium Risk,Medium Value,0.335,46.01188028512684,Monitor
CUST_6PAPF5,Low Risk,Medium Value,0.564,31.359436626479035,Monitor
CUST_QCF5N9,High Risk,Low Value,0.319,41.503672088130116,Monitor
CUST_NQ6IU9,High Risk,Medium Value,0.069,53.16208389001336,High Priority
CUST_HKGBXG,Medium Risk,Low Value,0.41,21.249939998559967,Maintain
CUST_B7BQCT,High Risk,Low Value,0.591,52.527402657663785,High Priority
CUST_5D1TYR,High Risk,High Value,0.623,84.14996959927038,Immediate Action
CUST_6QHT77,High Risk,High Value,0.753,96.79814515548372,Immediate Action
CUST_MB52UI,Medium Risk,Medium Value,0.453,47.21238909733834,Monitor
CUST_IHGPYE,Low Risk,High Value,0.304,46.707098970375284,Monitor
CUST_4U52BI,Low Risk,Medium Value,0.841,28.579091898205554,Monitor
CUST_1JSTLT,High Risk,Medium Value,0.336,55.37060289446947,High Priority
CUST_64IBQ1,High Risk,Low Value,0.19,56.16500796019105,High Priority
CUST_T81FDF,Medium Risk,High Value,0.397,72.58030392729425,High Priority
CUST_PZB33L,Low Risk,Low Value,0.467,17.35949662791907,Maintain
CUST_0HZGL1,High Risk,Medium Value,0.66,56.914249941998605,High Priority
CUST_4BXSQG,High Risk,Low Value,0.743,43.74302183252398,Monitor
CUST_EUYKJX,Low Risk,Low Value,0.703,9.413655927742266,Maintain
CUST_BE4P84,High Risk,High Value,0.452,82.91095186284471,Immediate Action
CUST_ZNZ0NZ,High Risk,High Value,0.887,87.82901389633352,Immediate Action
CUST_589BMD,High Risk,Low Value,0.603,42.66415593974256,Monitor
CUST_71GHT0,High Risk,Medium Value,0.703,70.45035680856341,High Priority
CUST_A2HK9G,Low Risk,Medium Value,0.221,36.844730273526565,Monitor
CUST_NLOR9G,High Risk,Medium Value,0.67,60.700090802179254,High Priority
CUST_XF20C1,High Risk,Low Value,0.317,55.802839268142435,High Priority
CUST_0KT57X,High Risk,Low Value,0.402,49.25313607526581,Monitor
CUST_N59X1G,Low Risk,Medium Value,0.557,43.82447578741889,Monitor
CUST_6AVB15,Medium Risk,Medium Value,0.629,47.93849452386857,Monitor
CUST_HIM4M7,Medium Risk,Low Value,0.18,23.86326471835324,Maintain
CUST_E2HAMF,Medium Risk,Medium Value,0.497,48.46075505812139,Monitor
CUST_CJLNU1,High Risk,Low Value,0.604,54.828289878957094,High Priority
CUST_T2A5V9,Medium Risk,Low Value,0.519,29.86141067385617,Monitor
CUST_XZCC4C,High Risk,Low Value,0.245,51.90855980543533,High Priority
CUST_U1SMU1,Medium Risk,Medium Value,0.763,40.51500036000864,Monitor
CUST_ECZY3B,Low Risk,Medium Value,0.663,29.029070697696746,Monitor
CUST_N4JL0W,Low Risk,High Value,0.24,44.150787618902854,Monitor
CUST_M8BK27,High Risk,Medium Value,0.599,77.03338080113923,Immediate Action
CUST_JIQQ0L,Medium Risk,Low Value,0.399,34.00389809355425,Monitor
CUST_PS1ZLY,Medium Risk,Medium Value,0.466,48.2816127587062,Monitor
CUST_LIBWA0,Low Risk,High Value,0.297,44.419508068193636,Monitor
CUST_LMCRZ0,High Risk,Low Value,0.588,54.57840788178916,High Priority
CUST_NU3NN1,Medium Risk,Low Value,0.4,36.150239605750535,Monitor
CUST_UPD882,Low Risk,High Value,0.254,46.89634151219629,Monitor
CUST_A3F5NC,Medium Risk,Low Value,0.719,35.92752426058225,Monitor
CUST_5LQ87G,Low Risk,High Value,0.251,50.33891813403522,High Priority
CUST_Y21NFL,High Risk,High Value,0.205,85.67387417298015,Immediate Action
CUST_001MC1,Low Risk,Medium Value,0.632,44.17253614086738,Monitor
CUST_BUC93I,Medium Risk,Medium Value,0.488,55.52371856924566,High Priority
CUST_JP4XVQ,High Risk,Medium Value,0.301,63.12774706592958,High Priority
CUST_B0W5UM,High Risk,Medium Value,0.775,55.32050169204061,High Priority
CUST_4ZGQ0I,Medium Risk,Low Value,0.312,33.06359352624463,Monitor
CUST_PA6U28,Medium Risk,Low Value,0.204,27.624996999927998,Monitor
CUST_8E2O6W,Low Risk,Medium Value,0.35,23.570667696024703,Maintain
CUST_08895C,High Risk,Medium Value,0.55,67.27570661695881,High Priority
CUST_PZ1NAZ,Medium Risk,Low Value,0.135,27.963813131515156,Monitor
CUST_U8PI5Z,High Risk,Low Value,0.426,44.68416441994608,Monitor
CUST_J3N0UZ,Low Risk,Medium Value,0.563,42.39959359024616,Monitor
CUST_1VS6OA,Low Risk,High Value,0.601,40.66040384969239,Monitor
CUST_3RDU7U,High Risk,High Value,0.235,75.3746689920558,Immediate Action
CUST_S2HEHI,High Risk,Medium Value,0.279,64.82056769362464,High Priority
CUST_CG6UIV,High Risk,Medium Value,0.443,69.79750314007536,High Priority
CUST_V9C65E,Medium Risk,High Value,0.493,56.72784146819524,High Priority
CUST_A8EBMI,High Risk,Low Value,0.352,52.46367912829908,High Priority
CUST_EVVM7S,Low Risk,Medium Value,0.912,29.219073257758186,Monitor
CUST_BXIJ3N,Low Risk,Medium Value,0.321,22.32998991975807,Maintain
CUST_KTJO26,High Risk,High Value,0.651,94.33566205588934,Immediate Action
CUST_BY4A8N,Low Risk,Medium Value,0.535,30.580333928014273,Monitor
CUST_5XME88,Low Risk,Medium Value,0.331,44.51919446066705,Monitor
CUST_ITH3SL,High Risk,Medium Value,0.336,53.42536220869301,High Priority
CUST_KXFHLU,Low Risk,High Value,0.311,40.5489491747802,Monitor
CUST_EWMNQA,Medium Risk,High Value,0.416,53.696432714385146,High Priority
CUST_E9UA6J,Medium Risk,Medium Value,0.345,50.29998319959679,High Priority
CUST_IKYM6K,Low Risk,High Value,0.668,48.79527908669808,Monitor
CUST_PNHSZ7,Medium Risk,Medium Value,0.406,47.8255058121395,Monitor
CUST_WCHAEU,Low Risk,High Value,0.87,49.22249733993616,Monitor
CUST_9Z1TVK,Medium Risk,High Value,0.666,74.55316527596662,High Priority
CUST_Q48CT2,Medium Risk,Low Value,0.638,22.768792451018825,Maintain
CUST_T6HK3L,High Risk,Low Value,0.494,40.36869484867637,Monitor
CUST_ZE32SK,Low Risk,Low Value,0.602,27.836680080321926,Monitor
CUST_6RO7PJ,Medium Risk,Medium Value,0.522,51.82074169780075,High Priority
CUST_9U3PHD,High Risk,High Value,0.788,80.48554565309567,Immediate Action
CUST_V545HD,Low Risk,Low Value,0.336,17.549507188172516,Maintain
CUST_ZHF5IM,Low Risk,Low Value,0.511,15.85890661375873,Maintain
CUST_ZUA1LS,High Risk,Medium Value,0.702,62.86958887013289,High Priority
CUST_JO1RX7,High Risk,High Value,0.507,78.71913725929423,Immediate Action
CUST_EJAD3F,High Risk,High Value,0.462,72.06140347368337,High Priority
CUST_ZP0Y98,Low Risk,High Value,0.223,43.7961711081066,Monitor
CUST_XBC4ZA,Low Risk,High Value,0.29,49.02097450338808,Monitor
CUST_AKD4WV,High Risk,Low Value,0.429,48.530318727649465,Monitor
CUST_V6KSMS,Medium Risk,Medium Value,0.311,39.692906629759115,Monitor
CUST_CE2QOO,High Risk,Low Value,0.629,48.784038816931606,Monitor
CUST_8AIL75,Medium Risk,Low Value,0.338,26.525898621566917,Monitor
CUST_KYA5SN,Medium Risk,Low Value,0.229,27.331815963583125,Monitor
CUST_XBHOLX,Low Risk,Medium Value,0.615,29.357936590478168,Monitor
CUST_ECJTGN,High Risk,Medium Value,0.572,59.983331599958404,High Priority
CUST_MOER37,Medium Risk,High Value,0.541,55.83184796435114,High Priority
CUST_9BM7CY,Medium Risk,High Value,0.649,68.42858228597487,High Priority
CUST_44W8IH,High Risk,Medium Value,0.719,69.8406421754122,High Priority
CUST_H51GN7,Medium Risk,Low Value,0.279,33.892851428434284,Monitor
CUST_5Y3XPC,Low Risk,Medium Value,0.565,29.727317455618937,Monitor
CUST_LO2FHZ,High Risk,Low Value,0.469,41.79830915941983,Monitor
CUST_8DXEUD,High Risk,Low Value,0.506,64.34735633655208,High Priority
CUST_O3RWON,Low Risk,High Value,0.653,52.4196320711697,High Priority
CUST_RUQAV9,High Risk,Medium Value,0.423,57.813437522500536,High Priority
CUST_1G63XA,Low Risk,High Value,0.724,52.153091674200176,High Priority
CUST_A0UNII,Medium Risk,Low Value,0.539,32.86015464371145,Monitor
CUST_D2RK8N,Medium Risk,Low Value,0.893,29.650075601814443,Monitor
CUST_DHL6Z1,Low Risk,Low Value,0.432,18.621078905893743,Maintain
CUST_AZKQK4,Medium Risk,High Value,0.929,72.28632687184492,High Priority
CUST_H2X3AI,Medium Risk,Medium Value,0.753,35.07635983263599,Monitor
CUST_CD3UUB,High Risk,High Value,0.668,88.59906037744906,Immediate Action
CUST_GFKG16,High Risk,Medium Value,0.428,64.63985935662456,High Priority
CUST_3C5Z7B,Medium Risk,Medium Value,0.12,48.19414465947183,Monitor
CUST_UDY4C6,High Risk,Medium Value,0.39,65.9552169252062,High Priority
CUST_WN7ZWO,Medium Risk,Medium Value,0.407,45.43793451042825,Monitor
CUST_Q9UI01,High Risk,Medium Value,0.336,67.50048801171228,High Priority
CUST_BCBHS2,Medium Risk,High Value,0.428,50.856524556589356,High Priority
CUST_H7ZQ3X,Low Risk,Medium Value,0.443,29.785244845876303,Monitor
CUST_W0TOBQ,Medium Risk,Low Value,0.784,26.838232117570822,Monitor
CUST_F7S8YQ,Medium Risk,Medium Value,0.502,42.06725161403874,Monitor
CUST_55F2D3,High Risk,Low Value,0.277,62.61468875253006,High Priority
CUST_Y5IXBL,Medium Risk,High Value,0.584,58.60556653359681,High Priority
CUST_0QYAG6,High Risk,High Value,0.473,85.82859988639727,Immediate Action
CUST_6IBMIW,Medium Risk,Medium Value,0.346,39.55865340768179,Monitor
CUST_3K26JC,High Risk,Low Value,0.679,43.82526380633135,Monitor
CUST_3FPDUR,High Risk,High Value,0.503,93.63954334904037,Immediate Action
CUST_WILC19,High Risk,High Value,0.663,78.41022984551628,Immediate Action
CUST_DJC6KV,High Risk,High Value,0.59,88.1869984879637,Immediate Action
CUST_FJ5JC3,Medium Risk,Medium Value,0.551,58.46554517308415,High Priority
CUST_5A445F,Low Risk,High Value,0.648,40.03213677128251,Monitor
CUST_VV4LJA,High Risk,High Value,0.67,73.21274310583453,High Priority
CUST_R9FZTB,Medium Risk,Medium Value,0.871,46.35877461059065,Monitor
CUST_BWATAU,Low Risk,Low Value,0.716,19.90661175868221,Maintain
CUST_1PNVGK,Medium Risk,Low Value,0.342,26.09213421122107,Monitor
CUST_V7X5YZ,Medium Risk,Low Value,0.548,29.10648055553333,Monitor
CUST_5LHRXM,High Risk,High Value,0.405,73.77874468987255,High Priority
CUST_BDHFG8,High Risk,Low Value,0.569,58.514452346856324,High Priority
CUST_MKTYEY,Medium Risk,Low Value,0.606,25.787264894357463,Monitor
CUST_V8BU2K,High Risk,Low Value,0.562,59.25407809787435,High Priority
CUST_MUVGPA,High Risk,High Value,0.617,74.58545405089723,High Priority
CUST_WM7DQK,High Risk,High Value,0.608,72.60020440490572,High Priority
CUST_O7LHAO,High Risk,Medium Value,0.589,55.59804635311247,High Priority
CUST_GL8CSV,High Risk,Medium Value,0.186,76.29058897413537,Immediate Action
CUST_TIBY2L,Medium Risk,Medium Value,0.411,44.17247013928335,Monitor
CUST_7NMJV8,Low Risk,Low Value,0.48,16.750060001440033,Maintain
CUST_O9A0Z5,Medium Risk,Low Value,0.863,34.007968191236586,Monitor
CUST_8IREVT,Low Risk,High Value,0.373,58.84777234653632,High Priority
CUST_B3EFH5,Low Risk,Low Value,0.771,14.370168884053218,Maintain
